,ID_EQP,ID_Composant,CODNAT,MODELE,LG,RESERVE,INFOTEL,ORDRE,DOMAINE,TYPE,HOSTNAME,AXE_WDM,DATE_CREATION,USER,Localisation_CUR,Equipement_CUR,OS,Type2
5395,SARR5-FED1,CGS-2520-16S-8PC,SARR5,CGS2520-16S,23.0,,E-CGS2520-16S-009017,9017.0,LAN,FED1,E-SARR5-LAN-FED1-009017,,2022-03-28 20:05:08,,,DD320750054D4ADA9E28D65FE600AF2F,Version 15.2(3)E1,FED1
5396,SETIE-OND2,INF-OND-1200,SETIE,AXILEK-OND230V,35.0,,E-AXILEK-OND230V-004286,4286.0,AES,OND2,E-SETIE-AES-OND2-004286,,2020-06-11 18:02:35,,,,,OND2
5397,TONNE-FED2,CGS-2520-16S-8PC,TONNE,CGS2520-16S,35.0,,E-CGS2520-16S-007380,7380.0,LAN,FED2,E-TONNE-LAN-FED2-007380,,2019-09-13 15:50:31,,,A4DDE030B8E64B5188BD729D0AF726D1,Version 15.2(3)E1,FED2
5398,TONNE-AP1,AIR-AP1832I-E-K9,TONNE,AP 1832I,49.0,,E-AP 1832I-003303,3303.0,LAN,AP1,E-TONNE-LAN-WAP01-003303,,2019-09-13 15:50:31,,,F5059C7DCEF84E76933B7D2052BA11F9,,AP1
5399,TONNE-CPE1,LBB210,TONNE,RTR OPERE,53.0,,E-RTR OPERE-007254,7254.0,WOP,CPE1,E-TONNE-WOP-CPE1-007254,,2019-09-13 15:50:31,,,77CD1D64B0E24594AAB7562BD1767B38,,CPE1
5400,LICES-OND1,INF-OND-1200,LICES,AXILEK-OND230V,19.0,,E-AXILEK-OND230V-004291,4291.0,AES,OND1,E-LICES-AES-OND1-004291,,2020-09-14 10:09:40,,,,,OND1
5401,LICES-OND2,INF-OND-1200,LICES,AXILEK-OND230V,20.0,,E-AXILEK-OND230V-004292,4292.0,AES,OND2,E-LICES-AES-OND2-004292,,2020-09-14 10:09:40,,,,,OND2
5402,PUTE5-PE1,3HE06791AA,PUTE5,7705SAR-8,1.0,,E-7705SAR-8-008278,8278.0,WPR,PE1,E-PUTE5-WPR-PE1-008278,,2020-09-30 14:58:43,,,46375E56EE3343C9AC1CF1F99133C003,TiMOS-B-8.0.R7,PE1
5403,S.GIR-AP1,AIR-AP1832I-E-K9,S.GIR,AP 1832I,33.0,,E-AP 1832I-004924,4924.0,LAN,AP1,E-S.GIR-LAN-WAP01-004924,,2022-07-20 15:17:44,,,13DD5ABDCF024715A89ECBFA1049BBE6,,AP1
5404,S.GIR-RED1,INF-AES-1200,S.GIR,ELTEK-RED48V,37.0,,E-ELTEK-RED48V-067789,67789.0,AES,RED1,E-S.GIR-AES-RED1-067789,,2022-07-20 15:17:44,,,B845D9D81DB641B892ACD7800F7E8861,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
5405,PUTE5-PE2,3HE06791AA,PUTE5,7705SAR-8,21.0,,E-7705SAR-8-008711,8711.0,WPR,PE2,E-PUTE5-WPR-PE2-008711,,2020-09-30 14:58:43,,,CE251B59E3C04FC8AFD43621AA29863F,TiMOS-B-8.0.R7,PE2
5406,PUTE5-FED1,CGS-2520-16S-8PC,PUTE5,CGS2520-16S,40.0,,E-CGS2520-16S-008482,8482.0,LAN,FED1,E-PUTE5-LAN-FED1-008482,,2020-09-30 14:58:43,,,D8C7B6A46961424BACD553CA0F32A931,Version 15.2(3)E1,FED1
5407,PUTE5-FED2,CGS-2520-16S-8PC,PUTE5,CGS2520-16S,54.0,,E-CGS2520-16S-008483,8483.0,LAN,FED2,E-PUTE5-LAN-FED2-008483,,2020-09-30 14:58:43,,,021840E4AC98423DA43FBE6AAEC46112,Version 15.2(3)E1,FED2
5408,PUTE5-AP1,AIR-AP1832I-E-K9,PUTE5,AP 1832I,68.0,,E-AP 1832I-004754,4754.0,LAN,AP1,E-PUTE5-LAN-WAP01-004754,,2020-09-30 14:58:43,,,6CCD518175034D72AE6A6EF3819F1C5E,,AP1
5409,C.FE5-FED2,WS-C3650-24TS-E,C.FE5,C3650-24TS,9.0,E,E-C3650-24TS-009022,9022.0,LAN,FED2,E-C.FE5-LAN-FED2E-009022,,2022-04-04 21:12:36,,,,Version 03.03.05.SE,FED2E
5410,C.FE5-OND1,INF-OND-1200,C.FE5,AXILEK-OND230V,17.0,,E-AXILEK-OND230V-004295,4295.0,AES,OND1,E-C.FE5-AES-OND1-004295,,2022-04-04 21:12:36,,,,,OND1
5411,HYERE-PE1,3HE06791AA,HYERE,7705SAR-8,1.0,,E-7705SAR-8-009360,9360.0,WPR,PE1,E-HYERE-WPR-PE1-009360,,2022-04-05 02:56:21,,,988AF59F747F41859EE06D8C078BC821,TiMOS-B-8.0.R7,PE1
5412,UNET-AP1,AIR-AP1832I-E-K9,UNET,AP 1832I,12.0,,E-AP 1832I-005416,5416.0,LAN,AP1,E-UNET-LAN-WAP01-005416,,2021-04-26 15:39:47,,,48F0E7AE21DC44A3802F54A0CB6B4498,,AP1
5413,UNET-OND1,INF-OND-1200,UNET,AXILEK-OND230V,16.0,,E-AXILEK-OND230V-004294,4294.0,AES,OND1,E-UNET-AES-OND1-004294,,2021-04-26 15:39:47,,,,,OND1
5414,UNET-MDM1,ASMI-54L/4ETH/4W,UNET,ASMI-54L,17.0,,E-ASMI-54L-006044,6044.0,LAN,MDM1,E-UNET-LAN-MDM01-006044,,2021-04-26 15:39:47,,,0BF506DA10D24172BF512D48AE5A989F,,MDM1
5415,S.BLA-PE1,3HE06791AA,S.BLA,7705SAR-8,1.0,,E-7705SAR-8-008730,8730.0,WPR,PE1,E-S.BLA-WPR-PE1-008730,,2020-02-05 11:30:46,,,17069D06F04B4A35B56079B69CD63E24,TiMOS-B-8.0.R7,PE1
5416,TONNE-OND1,INF-OND-1200,TONNE,AXILEK-OND230V,54.0,,E-AXILEK-OND230V-003721,3721.0,AES,OND1,E-TONNE-AES-OND1-003721,,2019-09-13 15:50:31,,,,,OND1
5417,GENIT-PE1,3HE06791AA,GENIT,7705SAR-8,1.0,,E-7705SAR-8-008677,8677.0,WPR,PE1,E-GENIT-WPR-PE1-008677,,2020-01-22 15:29:43,,,D6A7B9A504B94544ABDAA5D2308FB75A,TiMOS-B-8.0.R7,PE1
5418,SARR5-AP1,AIR-AP1832I-E-K9,SARR5,AP 1832I,37.0,,E-AP 1832I-005415,5415.0,LAN,AP1,E-SARR5-LAN-WAP01-005415,,2022-03-28 20:05:08,,,7D7558131DC041E1BEE178BFBF9270FF,,AP1
